0	-1.0123074139205464
1	-0.419253724318212
2	n/a
3	-0.419253724318212
4	n/a
5	n/a
6	-0.4800260036313963
7	n/a
8	n/a
9	-0.27867685008650894
10	n/a
11	n/a
12	n/a
13	-0.4193355663472276
14	n/a
15	-0.4800260036313963
16	-1.1267472853532794
17	-0.8933897395240732
18	n/a
19	n/a
20	-0.722755816484467
21	n/a
22	-0.953464231461638
23	-1.7433247787040398
24	n/a
25	-0.5632986870045152
26	n/a
27	-1.248817684214033
28	-0.7644264931193032
29	-0.9267593111297012
30	-0.27867685008650894
31	-0.4012506225081836
32	-0.4989130548166873
33	-0.344249538902778
34	-0.8356473293758908
35	n/a
36	n/a
37	-1.3314784294802122
38	-0.5968700645845901
39	n/a
40	n/a
41	-0.43327891792751955
42	n/a
43	-1.5661476883417036
44	-1.388068530217757
45	-0.7124576871828394
46	n/a
47	n/a
48	-0.12289708407903885
49	-1.6296514424699793
50	n/a
51	n/a
52	n/a
53	n/a
54	-0.9114631098247721
55	n/a
56	n/a
57	2.0330850946178978
58	-1.1001319370892664
59	1.2676697736542688
60	-0.6964322367855232
61	-1.248817684214033
62	1.1167482070155852
63	-0.04735179845865953
64	1.1167482070155852
65	-0.04735179845865953
66	-0.2346952705554639
67	-0.6176074883077559
68	-0.28217480631889863
69	-0.9025579701933477
70	1.3457254079384948
71	0.3787677335943314
72	-0.2346952705554639
73	1.2676697736542688
74	0.5599633971175243
75	-1.2495822255300537
76	-1.6800633318692757
77	0.13341727040810533
78	-0.6860677314761265
79	0.8239324830677911
80	0.08043658450407387
81	-0.6486405066749517
82	-0.031870036827955965
83	-1.1001319370892664
#subnet node score	-24.186921760863786
