0	n/a
1	n/a
2	-0.2789031390297875
3	n/a
4	n/a
5	n/a
6	-0.7669836323319154
7	n/a
8	n/a
9	n/a
10	n/a
11	-0.47413533635063854
12	n/a
13	-0.2300950896995746
14	-0.42532728702042566
15	-0.034862892378429926
16	-0.03486289237872318
17	n/a
18	n/a
19	-0.18128704036936175
20	-0.42532728702042566
21	n/a
22	n/a
23	n/a
24	n/a
25	0.3556015022629793
26	0.5996417489140436
27	0.5996417489140436
28	0.0627532062817022
29	n/a
30	n/a
31	n/a
32	n/a
33	0.4044095515931922
34	1.4781866368578735
35	2.45434762346213
36	-0.42532728702042566
37	-0.2789031390297875
38	0.4044095515931922
39	0.9901061435557458
40	2.45434762346213
41	-0.42532728702042566
42	0.30679345293276644
43	-0.2300950896995746
44	1.5269946861880865
45	2.2103073768110657
46	1.5269946861880865
47	n/a
48	n/a
49	-0.7669836323319154
50	-0.8157916816621282
51	0.0627532062817022
52	n/a
53	0.89249004489532
54	1.3317624888672357
55	-0.2789031390297875
56	0.4044095515931922
57	-0.5229433856808514
58	0.3556015022629793
59	n/a
60	n/a
61	n/a
62	-0.5717514350110643
63	n/a
64	2.2103073768110657
65	0.4044095515931922
66	0.013945156951489677
67	0.4044095515931922
68	n/a
69	0.6972578475744686
70	-0.6205594843412771
71	1.6246107848485123
72	0.1603693049421279
73	0.9412980942255329
74	0.5996417489140436
75	-0.2789031390297875
76	-0.42532728702042566
77	-0.7181755830017028
78	-0.03486289237872318
79	n/a
80	0.1603693049421279
81	-0.7181755830017028
82	0.7460658969046815
83	0.1603693049421279
#subnet node score	16.58079161532117
