0	1	0.023
0	2	0.202
0	3	0.09400000000000004
0	4	0.035
0	5	0.043999999999999956
0	6	0.007000000000000079
0	7	0.08400000000000002
0	8	0.05300000000000003
0	9	0.025
0	10	0.06800000000000003
0	12	0.07199999999999998
0	13	0.01399999999999997
0	14	0.054000000000000145
0	15	0.09300000000000007
0	16	0.033
0	17	0.12100000000000016
0	18	0.003999999999999792
0	19	0.08599999999999997
0	20	0.02799999999999986
0	21	0.022000000000000176
0	22	0.06399999999999978
0	23	0.065
0	24	0.08899999999999962
0	25	0.08700000000000041
0	26	0.13799999999999946
0	27	0.11700000000000006
0	28	0.053000000000000116
0	29	0.019999999999999553
0	30	0.05799999999999999
0	31	0.013000000000000692
0	32	0.05899999999999932
0	33	0.02599999999999953
0	34	0.026000000000000995
0	35	0.02599999999999942
0	36	0.08199999999999975
0	37	0.0030000000000001276
0	38	0.01999999999999992
0	39	0.010999999999998483
0	40	0.08900000000000023
0	41	0.1509999999999997
0	42	0.08200000000000045
0	43	0.01900000000000006
0	44	0.030000000000000318
0	45	0.09100000000000025
0	46	0.0440000000000005
0	47	0.03199999999999969
0	48	0.017999999999999083
0	49	0.009000000000001115
0	50	0.011000000000001203
0	51	0.08300000000000045
0	52	0.19099999999999911
0	53	0.04599999999999865
0	54	0.14299999999999924
0	55	0.11000000000000046
0	56	0.06799999999999759
0	57	0.12400000000000089
0	58	0.07400000000000179
0	59	0.02099999999999716
0	60	0.14400000000000063
0	61	0.046000000000000985
0	62	0.05600000000000088
0	63	0.06000000000000084
0	64	0.10000000000000217
0	65	0.0020000000000005708
0	67	0.18099999999999966
0	68	0.12099999999999918
0	69	0.1329999999999992
0	70	0.12000000000000074
0	71	0.11300000000000159
0	72	0.05900000000000089
0	73	0.07600000000000062
0	74	0.016000000000001458
0	75	0.03999999999999982
0	76	0.09099999999999905
0	77	0.10099999999999881
0	78	0.1699999999999973
0	79	0.04599999999999943
0	81	0.001999999999998947
0	82	0.08599999999999833
0	83	0.006999999999999729
1	2	0.05
1	3	0.199
1	4	0.032
1	5	0.048
1	6	0.095
1	7	0.043
1	8	0.036
1	9	0.046
1	10	0.168
1	11	0.1110000000000006
1	12	0.113
1	13	0.016
1	14	0.027
1	15	0.007
1	16	0.033
1	17	0.001
1	18	0.112
1	19	0.046
1	20	0.08
1	21	0.021
1	22	0.033
1	24	0.113
1	25	0.033
1	26	0.08
1	27	0.106
1	28	0.005
1	29	0.132
1	30	0.141
1	31	0.11
1	32	0.207
1	33	0.07
1	34	0.025
1	35	0.06
1	36	0.043
1	37	0.05
1	38	0.114
1	39	0.035
1	40	0.163
1	41	0.077
1	42	0.035
1	43	0.012
1	44	0.028
1	45	0.05
1	46	0.073
1	47	0.068
1	48	0.016
1	49	0.054
1	50	0.054
1	51	0.021
1	52	0.01
1	53	0.091
1	54	0.119
1	55	0.076
1	56	0.012
1	57	0.069
1	58	0.119
1	59	0.202
1	60	0.168
1	61	0.056
1	62	0.002
1	63	0.106
1	64	0.011
1	65	0.034
1	66	0.034999999999999185
1	67	0.065
1	68	0.133
1	69	0.131
1	70	0.075
1	71	0.066
1	72	0.13
1	73	0.107
1	74	0.004
1	75	0.051
1	76	0.075
1	77	0.017
1	78	0.012
1	79	0.031
1	80	0.10699999999999923
1	81	0.04
1	82	0.182
1	83	0.088
2	3	0.01
2	4	0.009
2	5	0.075
2	6	0.189
2	7	0.158
2	8	0.072
